1995-01-04,1,10,10,10,10,200
24hrTicker,1641402821226,BTCUSDT,-410.36000000,-0.877,46311.25060539,46801.51000000,46391.15000000,0.00042000,46391.14000000,0.00447000,46391.15000000,2.16851000,46801.51000000,47070.00000000,45500.00000000,29531.89512000,1367658995.75451340,1641316421176,1641402821176,1210700538,1211629146,928609
24hrTicker,1641402821226,BTCUSDT,-410.36000000,-0.877,46311.25060539,46801.51000000,46391.15000000,0.00042000,46391.14000000,0.00447000,46391.15000000,2.16851000,46801.51000000,47070.00000000,45500.00000000,29531.89512000,1367658995.75451340,1641316421176,1641402821176,1210700538,1211629146,928609
24hrTicker,1641402822230,BTCUSDT,-414.51000000,-0.886,46311.25049968,46801.50000000,46387.00000000,0.00514000,46386.20000000,0.00024000,46386.21000000,0.65263000,46801.51000000,47070.00000000,45500.00000000,29532.06842000,1367667018.37236120,1641316422152,1641402822152,1210700545,1211629159,928615
24hrTicker,1641402822230,BTCUSDT,-414.51000000,-0.886,46311.25049968,46801.50000000,46387.00000000,0.00514000,46386.20000000,0.00024000,46386.21000000,0.65263000,46801.51000000,47070.00000000,45500.00000000,29532.06842000,1367667018.37236120,1641316422152,1641402822152,1210700545,1211629159,928615
24hrTicker,1641402823198,BTCUSDT,-418.05000000,-0.893,46311.25148585,46801.51000000,46383.46000000,0.00030000,46383.45000000,1.85617000,46383.46000000,0.04297000,46801.51000000,47070.00000000,45500.00000000,29532.58469000,1367690956.60580630,1641316423030,1641402823030,1210700548,1211629179,928632
24hrTicker,1641402823198,BTCUSDT,-418.05000000,-0.893,46311.25148585,46801.51000000,46383.46000000,0.00030000,46383.45000000,1.85617000,46383.46000000,0.04297000,46801.51000000,47070.00000000,45500.00000000,29532.58469000,1367690956.60580630,1641316423030,1641402823030,1210700548,1211629179,928632
24hrTicker,1641402824230,BTCUSDT,-425.29000000,-0.909,46311.25436748,46801.50000000,46376.21000000,0.00072000,46376.20000000,0.26022000,46376.21000000,0.86350000,46801.50000000,47070.00000000,45500.00000000,29533.89492000,1367751720.10254290,1641316424228,1641402824228,1210700553,1211629197,928645
24hrTicker,1641402824230,BTCUSDT,-425.29000000,-0.909,46311.25436748,46801.50000000,46376.21000000,0.00072000,46376.20000000,0.26022000,46376.21000000,0.86350000,46801.50000000,47070.00000000,45500.00000000,29533.89492000,1367751720.10254290,1641316424228,1641402824228,1210700553,1211629197,928645
24hrTicker,1641402825220,BTCUSDT,-427.97000000,-0.914,46311.25423685,46801.50000000,46373.53000000,0.00922000,46373.13000000,0.00215000,46373.14000000,1.18337000,46801.50000000,47070.00000000,45500.00000000,29533.93217000,1367753441.33886840,1641316425153,1641402825153,1210700554,1211629203,928650
24hrTicker,1641402825220,BTCUSDT,-427.97000000,-0.914,46311.25423685,46801.50000000,46373.53000000,0.00922000,46373.13000000,0.00215000,46373.14000000,1.18337000,46801.50000000,47070.00000000,45500.00000000,29533.93217000,1367753441.33886840,1641316425153,1641402825153,1210700554,1211629203,928650
24hrTicker,1641402826224,BTCUSDT,-428.37000000,-0.915,46311.24994650,46801.51000000,46373.14000000,0.00173000,46373.13000000,0.00178000,46373.14000000,2.12827000,46801.51000000,47070.00000000,45500.00000000,29533.69072000,1367742132.77642510,1641316426195,1641402826195,1210700559,1211629208,928650
24hrTicker,1641402826224,BTCUSDT,-428.37000000,-0.915,46311.24994650,46801.51000000,46373.14000000,0.00173000,46373.13000000,0.00178000,46373.14000000,2.12827000,46801.51000000,47070.00000000,45500.00000000,29533.69072000,1367742132.77642510,1641316426195,1641402826195,1210700559,1211629208,928650
24hrTicker,1641402827225,BTCUSDT,-432.60000000,-0.924,46311.24990828,46801.51000000,46368.90000000,0.01842000,46368.89000000,1.02411000,46368.90000000,0.32936000,46801.50000000,47070.00000000,45500.00000000,29534.15503000,1367763634.42414850,1641316427179,1641402827179,1210700565,1211629242,928678
24hrTicker,1641402827225,BTCUSDT,-432.60000000,-0.924,46311.24990828,46801.51000000,46368.90000000,0.01842000,46368.89000000,1.02411000,46368.90000000,0.32936000,46801.50000000,47070.00000000,45500.00000000,29534.15503000,1367763634.42414850,1641316427179,1641402827179,1210700565,1211629242,928678
24hrTicker,1641402828229,BTCUSDT,-430.41000000,-0.920,46311.25004414,46801.50000000,46371.09000000,0.16063000,46371.08000000,1.18685000,46371.09000000,0.08956000,46801.50000000,47070.00000000,45500.00000000,29534.30745000,1367770697.19735620,1641316428189,1641402828189,1210700568,1211629251,928684
24hrTicker,1641402828229,BTCUSDT,-430.41000000,-0.920,46311.25004414,46801.50000000,46371.09000000,0.16063000,46371.08000000,1.18685000,46371.09000000,0.08956000,46801.50000000,47070.00000000,45500.00000000,29534.30745000,1367770697.19735620,1641316428189,1641402828189,1210700568,1211629251,928684
